ClientId,CreditStatus
3120393,Ativo
3588252,Reprovado
4337971,Reprovado
984287,Ativo
2173262,Ativo
2098926,Ativo
1707181,Reprovado
2762428,Ativo
688443,Ativo
1140966,Ativo
1625457,Reprovado
1493584,Ativo
3301264,Reprovado
3307147,Reprovado
2682861,Ativo
606447,Reprovado
1714384,Reprovado
2996521,Ativo
1240323,Ativo
806963,Reprovado
1803181,Ativo
2179031,Ativo
1995909,Bloqueado
2570153,Ativo
188885,Reprovado
1089653,Reprovado
2091841,Ativo
2721225,Reprovado
2413213,Reprovado
2241081,Ativo
235804,Bloqueado
1619405,Reprovado
1701270,Ativo
1996628,Ativo
2463771,Reprovado
2763964,Ativo
3812704,Bloqueado
4161088,Reprovado
2582818,Ativo
2785083,Reprovado
3953838,Reprovado
1335779,Reprovado
335343,Ativo
1924031,Ativo
1525414,Reprovado
1729992,Reprovado
2078973,Ativo
2770669,Ativo
969315,Ativo
810607,Reprovado
2792026,Ativo
4357495,Reprovado
3483321,Ativo
495026,Reprovado
3602781,Bloqueado
1350902,Reprovado
1150822,Reprovado
1640098,Reprovado
1949168,Ativo
2767675,Ativo
3611020,Ativo
1006448,Ativo
1428082,Reprovado
2769947,Ativo
3508668,Reprovado
1556852,Reprovado
1878172,Ativo
2484736,Ativo
4051806,Reprovado
3785577,Reprovado
938214,Ativo
3061815,Ativo
3639559,Reprovado
1086146,Reprovado
1650290,Reprovado
419894,Ativo
1985074,Reprovado
2571200,Reprovado
2733744,Reprovado
888795,Ativo
2706844,Ativo
2418638,Ativo
983437,Ativo
1896406,Ativo
2222766,Ativo
2262624,Ativo
3891902,Reprovado
3455237,Reprovado
20079,Ativo
2378893,Bloqueado
1828836,Ativo
2412336,Ativo
1657377,Reprovado
461615,Reprovado
56890,Reprovado
1037400,Ativo
650357,Ativo
222486,Ativo
1593169,Reprovado
1616898,Reprovado
4401030,Reprovado
1938385,Ativo
1974771,Bloqueado
1962772,Ativo
1760143,Reprovado
1721471,Reprovado
4296642,Reprovado
3379687,Ativo
1180192,Ativo
1697276,Bloqueado
826859,Ativo
2016930,Reprovado
2854508,Reprovado
1799283,Reprovado
3003383,Reprovado
2281294,Ativo
3481260,Reprovado
1380340,Ativo
1206463,Ativo
734689,Ativo
2381611,Reprovado
2597612,Ativo
765733,Reprovado
2447314,Ativo
661972,Ativo
873669,Bloqueado
641793,Reprovado
3325667,Reprovado
3596894,Reprovado
3445227,Reprovado
1154916,Reprovado
1192769,Reprovado
2239495,Ativo
1739659,Ativo
934712,Reprovado
872040,Reprovado
762276,Reprovado
1768739,Bloqueado
2306329,Ativo
193738,Bloqueado
1988854,Reprovado
86385,Aprovado
2339227,Reprovado
1215633,Reprovado
2472567,Ativo
2512235,Reprovado
2637020,Ativo
3176492,Reprovado
4285557,Aprovado
3604782,Reprovado
3911493,Ativo
265015,Bloqueado
1787702,Reprovado
2329208,Ativo
3713017,Ativo
2906284,Reprovado
1015318,Reprovado
1595446,Ativo
817831,Bloqueado
829663,Ativo
2125966,Ativo
2021346,Ativo
1783979,Ativo
2109554,Bloqueado
3448076,Ativo
530189,Reprovado
1656223,Reprovado
3167053,Ativo
4315562,Reprovado
113078,Reprovado
136527,Reprovado
181633,Reprovado
1550499,Reprovado
3914665,Reprovado
71120,Ativo
1431615,Ativo
4263117,Reprovado
1570373,Reprovado
1619792,Reprovado
2739500,Ativo
1670435,Ativo
1524336,Ativo
11188,Ativo
2130706,Reprovado
1728914,Ativo
2153837,Reprovado
1700401,Ativo
4236646,Reprovado
3476297,Reprovado
604447,Ativo
1383076,Reprovado
2892062,Reprovado
1327731,Ativo
1711298,Ativo
1158031,Ativo
2481609,Ativo
2912407,Ativo
3177209,Reprovado
2980777,Ativo
487670,Reprovado
1425445,Bloqueado
1918815,Ativo
308646,Reprovado
789901,Reprovado
1013654,Ativo
1992166,Ativo
3674727,Ativo
1344735,Reprovado
66975,Ativo
1451954,Ativo
2158990,Ativo
1777028,Bloqueado
3362300,Reprovado
3316439,Reprovado
4036730,Reprovado
24291,Ativo
2756858,Reprovado
477124,Reprovado
93526,Reprovado
118534,Ativo
1811923,Ativo
1463504,Ativo
549096,Ativo
2921546,Ativo
2376526,Aprovado
462506,Bloqueado
353110,Ativo
1327814,Ativo
2877372,Reprovado
1501725,Ativo
3453533,Reprovado
4188364,Reprovado
971238,Ativo
253270,Ativo
364573,Ativo
3609802,Ativo
1275405,Ativo
2589170,Bloqueado
2838036,Bloqueado
3908718,Ativo
1491972,Reprovado
1312015,Reprovado
1375605,Reprovado
2258397,Bloqueado
2638155,Ativo
3195039,Reprovado
2121200,Reprovado
1543716,Reprovado
2345820,Ativo
1373734,Reprovado
117297,Ativo
4009271,Reprovado
615493,Ativo
656015,Reprovado
1004221,Reprovado
1456125,Reprovado
1938700,Reprovado
2588252,Ativo
3135980,Reprovado
1819344,Ativo
1619899,Ativo
2055524,Ativo
2260351,Ativo
2665355,Reprovado
2268058,Ativo
459115,Ativo
1754431,Ativo
2398632,Ativo
3786935,Ativo
4035,Ativo
1064403,Reprovado
1628180,Reprovado
1637240,Reprovado
1549972,Ativo
3667657,Ativo
3828494,Reprovado
663268,Reprovado
815042,Ativo
2241449,Ativo
2604109,Bloqueado
2349456,Reprovado
2750656,Reprovado
3165935,Bloqueado
352901,Reprovado
1959009,Ativo
2042105,Ativo
2290032,Ativo
221674,Reprovado
1457661,Reprovado
927617,Ativo
1807711,Ativo
2386464,Ativo
2029220,Ativo
3599287,Ativo
2286048,Reprovado
1462291,Reprovado
695055,Reprovado
669073,Ativo
1647918,Reprovado
1896774,Ativo
1670822,Ativo
2798828,Ativo
1644006,Reprovado
2440590,Reprovado
325924,Aprovado
259603,Ativo
2475086,Reprovado
3252071,Ativo
1713988,Ativo
2383087,Ativo
1097560,Reprovado
62373,Reprovado
2342394,Ativo
3461004,Reprovado
1661679,Ativo
3738446,Reprovado
3076048,Reprovado
1987363,Reprovado
1725887,Ativo
820385,Reprovado
2610780,Ativo
1860483,Reprovado
3619462,Ativo
3809560,Reprovado
1467462,Ativo
1878272,Ativo
3895810,Reprovado
2914812,Ativo
986160,Ativo
772353,Reprovado
1879117,Reprovado
1533220,Reprovado
1573104,Ativo
4012951,Reprovado
1962227,Reprovado
531172,Reprovado
1930312,Bloqueado
1078389,Reprovado
354741,Reprovado
4369542,Reprovado
3052398,Reprovado
3481631,Bloqueado
3130496,Reprovado
1665684,Reprovado
1479021,Reprovado
2405833,Ativo
1554594,Reprovado
2636576,Reprovado
2435614,Ativo
2740635,Ativo
1528707,Reprovado
1257236,Ativo
2520882,Ativo
1836770,Reprovado
1539571,Reprovado
1591462,Reprovado
491353,Bloqueado
854242,Reprovado
1868443,Ativo
2347323,Ativo
2111262,Ativo
2742990,Ativo
473284,Reprovado
870929,Ativo
1020319,Ativo
1123553,Ativo
1883279,Reprovado
2680354,Ativo
27141,Reprovado
3878780,Reprovado
1293714,Reprovado
1580705,Ativo
2266168,Ativo
2389840,Ativo
635985,Ativo
2531338,Reprovado
2682626,Ativo
3653564,Reprovado
3725550,Ativo
206115,Reprovado
1782811,Ativo
2375836,Ativo
3853244,Reprovado
684418,Ativo
1090130,Ativo
2397210,Ativo
2084303,Ativo
3126334,Reprovado
1328714,Bloqueado
1826196,Ativo
2555824,Reprovado
2018098,Reprovado
2396410,Ativo
3154217,Ativo
3584430,Ativo
206991,Ativo
1631881,Bloqueado
1478304,Reprovado
2349323,Reprovado
1756349,Reprovado
2844970,Ativo
3769723,Bloqueado
1392786,Reprovado
1814674,Reprovado
1001235,Ativo
472515,Reprovado
1790591,Reprovado
544376,Reprovado
2175197,Reprovado
3348935,Ativo
3089869,Reprovado
496301,Ativo
1166815,Reprovado
288180,Ativo
2172761,Ativo
2877011,Ativo
2475644,Ativo
1510191,Reprovado
656433,Reprovado
37963,Ativo
776838,Ativo
2598029,Bloqueado
3057899,Reprovado
3053820,Reprovado
4356923,Reprovado
3939477,Aprovado
1219378,Reprovado
598191,Reprovado
1418372,Reprovado
2380048,Ativo
2512489,Reprovado
2865529,Ativo
1401364,Ativo
3386908,Ativo
3395096,Ativo
1230306,Reprovado
581569,Ativo
1654402,Reprovado
1234385,Reprovado
1711875,Reprovado
1392625,Ativo
1330254,Ativo
2318912,Ativo
2929001,Ativo
3737068,Ativo
352851,Reprovado
505007,Ativo
818886,Ativo
2348878,Ativo
3269344,Reprovado
3383614,Ativo
3472032,Reprovado
3087680,Reprovado
706120,Reprovado
1985860,Reprovado
532093,Reprovado
3841827,Aprovado
3481918,Bloqueado
1356225,Ativo
826306,Ativo
1821298,Ativo
2960254,Ativo
1214662,Reprovado
1548132,Ativo
1946524,Bloqueado
709268,Ativo
749343,Ativo
1983509,Bloqueado
2846309,Ativo
2858359,Ativo
4062434,Reprovado
3105513,Reprovado
1031984,Ativo
1568120,Ativo
331710,Reprovado
958362,Reprovado
1715660,Bloqueado
1222336,Reprovado
389778,Ativo
2220358,Ativo
2623558,Reprovado
1848156,Ativo
2868647,Reprovado
1739851,Reprovado
4005745,Reprovado
3716689,Reprovado
1129983,Reprovado
1707867,Reprovado
10587,Ativo
2709066,Ativo
3092042,Reprovado
3501920,Ativo
742409,Bloqueado
803805,Reprovado
1704296,Ativo
2086808,Ativo
3085097,Ativo
1862791,Reprovado
3570321,Reprovado
1151680,Bloqueado
3815507,Reprovado
12434,Reprovado
1177143,Reprovado
1928794,Ativo
1551721,Reprovado
2275392,Ativo
2140456,Ativo
1778727,Reprovado
3149938,Bloqueado
3030346,Ativo
3111679,Reprovado
1290737,Reprovado
127217,Reprovado
1651484,Ativo
2151437,Ativo
1509896,Ativo
3978120,Reprovado
2738028,Bloqueado
1369539,Reprovado
1785629,Reprovado
3611238,Ativo
2297620,Ativo
2450458,Ativo
2398950,Ativo
4360603,Reprovado
1248040,Reprovado
585723,Reprovado
878642,Reprovado
1043534,Ativo
1724161,Reprovado
1824724,Ativo
1820239,Reprovado
2018324,Ativo
2918315,Reprovado
1866799,Reprovado
99899,Ativo
1219014,Ativo
2749269,Reprovado
2055301,Reprovado
4377230,Reprovado
4233837,Reprovado
1585085,Ativo
786793,Reprovado
2185012,Ativo
1641769,Reprovado
2380884,Ativo
2405166,Ativo
2431898,Reprovado
3201541,Reprovado
305277,Ativo
2248802,Ativo
2173062,Ativo
2035904,Ativo
853473,Reprovado
2501090,Reprovado
2739381,Ativo
4084797,Reprovado
735290,Ativo
1860488,Ativo
3840851,Ativo
97828,Ativo
2693590,Ativo
1583124,Reprovado
1184454,Ativo
1507520,Bloqueado
1383712,Reprovado
2680235,Ativo
2776510,Reprovado
3205703,Reprovado
4178603,Reprovado
2384192,Bloqueado
1300169,Ativo
2312813,Ativo
3992995,Reprovado
681001,Reprovado
2791225,Bloqueado
4153718,Reprovado
1073227,Reprovado
536196,Ativo
1346433,Ativo
2078505,Ativo
2780890,Reprovado
3565596,Ativo
1553597,Ativo
2230421,Ativo
2301096,Ativo
2705982,Reprovado
1553951,Ativo
2549929,Ativo
2821073,Ativo
2295066,Ativo
4151009,Reprovado
502614,Reprovado
1210143,Ativo
1364814,Ativo
676429,Ativo
1497931,Ativo
2584425,Ativo
2786577,Ativo
1598599,Reprovado
2095695,Reprovado
2933273,Reprovado
2747705,Ativo
318191,Reprovado
1638076,Reprovado
3254218,Reprovado
927800,Ativo
2071717,Ativo
1748526,Reprovado
1853472,Ativo
3512365,Ativo
3425589,Reprovado
1155459,Ativo
2342962,Ativo
1210176,Ativo
1095988,Reprovado
2479087,Ativo
3457509,Reprovado
3156086,Reprovado
555947,Ativo
1419680,Ativo
2614956,Ativo
3417491,Ativo
3716385,Reprovado
2874232,Bloqueado
2164966,Reprovado
3733423,Ativo
4272645,Reprovado
2384859,Bloqueado
2405933,Ativo
978500,Reprovado
2369219,Ativo
2969856,Reprovado
3204599,Reprovado
4122833,Reprovado
1567479,Reprovado
2454302,Ativo
1633000,Ativo
1803967,Bloqueado
2768443,Bloqueado
1508419,Reprovado
1985414,Ativo
2720180,Ativo
2768226,Ativo
2818547,Ativo
1015071,Ativo
1682621,Ativo
4358732,Reprovado
1630037,Reprovado
3517774,Reprovado
2309615,Reprovado
4220351,Reprovado
4123002,Reprovado
1708850,Reprovado
1989322,Reprovado
1833466,Ativo
3102863,Ativo
3937290,Reprovado
594241,Aprovado
1413046,Ativo
1932187,Ativo
2011953,Bloqueado
2055423,Bloqueado
3611397,Reprovado
3469181,Ativo
4263853,Reprovado
1140493,Reprovado
2860128,Ativo
2608239,Ativo
2902203,Reprovado
2003594,Reprovado
1180819,Reprovado
2964293,Reprovado
928403,Ativo
543397,Ativo
1681999,Ativo
1716428,Ativo
664130,Ativo
2271683,Ativo
2506010,Bloqueado
2229450,Ativo
776655,Ativo
1660086,Reprovado
1744754,Ativo
1009152,Reprovado
1988700,Reprovado
2503412,Reprovado
2279072,Ativo
2421178,Ativo
3021682,Reprovado
4233120,Reprovado
1612703,Reprovado
3001852,Ativo
3353943,Reprovado
1663702,Ativo
670106,Reprovado
1141647,Reprovado
1826296,Ativo
2549340,Reprovado
2519431,Ativo
2470623,Reprovado
3286114,Ativo
4358713,Reprovado
761571,Reprovado
2381601,Ativo
2321833,Reprovado
2421292,Ativo
2025017,Reprovado
3007077,Reprovado
1420276,Reprovado
436238,Ativo
2092402,Reprovado
2533518,Ativo
4349807,Reprovado
1932270,Ativo
2234948,Ativo
1960892,Reprovado
2359877,Ativo
1199694,Ativo
1475718,Ativo
840946,Ativo
2677488,Reprovado
2607831,Reprovado
1169538,Reprovado
384721,Reprovado
2131114,Ativo
1995927,Ativo
2199887,Ativo
3406528,Ativo
2888368,Reprovado
641344,Reprovado
119434,Ativo
2707639,Reprovado
3696688,Ativo
179912,Reprovado
1945255,Ativo
1902089,Ativo
2246366,Ativo
199139,Ativo
2332762,Reprovado
2649898,Reprovado
3077451,Reprovado
1451695,Reprovado
3921764,Reprovado
1955880,Reprovado
1820769,Aprovado
365159,Ativo
1666710,Ativo
1868621,Reprovado
1892662,Ativo
1674907,Reprovado
2407951,Reprovado
31426,Ativo
1646853,Bloqueado
2827149,Reprovado
311429,Ativo
1297498,Ativo
2183293,Ativo
1721758,Ativo
1298951,Ativo
2243422,Ativo
3680486,Reprovado
1593259,Ativo
2047200,Ativo
1412928,Bloqueado
1088993,Ativo
3522161,Ativo
3305501,Bloqueado
2658776,Ativo
1263169,Ativo
1229378,Ativo
2135926,Ativo
1688601,Ativo
405546,Reprovado
443767,Reprovado
3575709,Ativo
2323210,Ativo
2134089,Ativo
761590,Reprovado
2558068,Ativo
3468663,Ativo
3297396,Ativo
4247371,Aprovado
323044,Ativo
1285397,Ativo
1944602,Ativo
2343197,Ativo
777387,Bloqueado
1527453,Reprovado
2119510,Reprovado
2453744,Reprovado
1794903,Reprovado
3009304,Ativo
2950344,Ativo
804413,Ativo
680365,Reprovado
2545546,Reprovado
2491234,Ativo
2066905,Ativo
2587784,Ativo
2654150,Ativo
1505111,Reprovado
1883312,Reprovado
752555,Ativo
729834,Reprovado
1496827,Ativo
2627174,Ativo
3596362,Ativo
858554,Reprovado
1431040,Reprovado
794854,Ativo
2449881,Reprovado
2776249,Ativo
3808259,Ativo
478036,Bloqueado
1635550,Reprovado
2253332,Ativo
3695648,Reprovado
1484788,Reprovado
2246730,Bloqueado
3549784,Ativo
3211787,Reprovado
140107,Ativo
9483,Ativo
755614,Ativo
1183445,Reprovado
2714396,Ativo
1873006,Ativo
2088216,Ativo
241347,Reprovado
1385533,Reprovado
3890898,Reprovado
1771289,Reprovado
1777673,Reprovado
3146766,Bloqueado
311303,Reprovado
2146608,Ativo
2963975,Reprovado
3487466,Ativo
1439127,Reprovado
2138293,Reprovado
1417040,Ativo
2483641,Reprovado
2434695,Ativo
495458,Reprovado
2167599,Ativo
2738545,Ativo
4451937,Reprovado
500781,Ativo
1200176,Reprovado
1857848,Ativo
1863577,Reprovado
2137348,Ativo
2607572,Ativo
3641546,Reprovado
250643,Bloqueado
1267900,Ativo
976159,Reprovado
1015903,Reprovado
1603129,Reprovado
3899329,Ativo
1699207,Reprovado
990467,Reprovado
1015285,Reprovado
1961367,Ativo
4403637,Reprovado
1122867,Ativo
943821,Reprovado
2571072,Ativo
3446336,Ativo
4013516,Reprovado
1349624,Ativo
2167682,Ativo
2388890,Ativo
4153535,Reprovado
2191774,Reprovado
935348,Reprovado
1932555,Ativo
1863914,Ativo
1441407,Bloqueado
3563255,Ativo
3813793,Ativo
394076,Aprovado
4235791,Reprovado
1022760,Ativo
486274,Ativo
1718985,Ativo
1561972,Bloqueado
1827160,Reprovado
1861091,Ativo
2515998,Reprovado
2988798,Ativo
3168099,Reprovado
427360,Bloqueado
2960031,Reprovado
3604285,Ativo
2006234,Reprovado
4094140,Reprovado
3887021,Reprovado
1303759,Reprovado
1478553,Reprovado
2818801,Ativo
4047193,Reprovado
3409613,Reprovado
2168817,Ativo
3615210,Reprovado
76032,Ativo
34234,Bloqueado
148341,Reprovado
2699374,Ativo
2767858,Ativo
3235510,Ativo
1213043,Reprovado
735608,Ativo
179715,Ativo
2621100,Reprovado
2182507,Ativo
2825518,Ativo
3779508,Reprovado
2498749,Reprovado
3202232,Ativo
2695554,Reprovado
2559032,Reprovado
964578,Reprovado
1865396,Reprovado
1878535,Reprovado
2451054,Reprovado
2260956,Ativo
2468474,Ativo
1504330,Ativo
221450,Ativo
3307133,Reprovado
2994824,Reprovado
1933106,Ativo
1393175,Ativo
1049763,Reprovado
490654,Ativo
1886510,Ativo
4104582,Reprovado
3880501,Reprovado
3065737,Reprovado
794099,Ativo
843531,Reprovado
1030676,Reprovado
856132,Reprovado
1445161,Reprovado
2328671,Ativo
1532266,Reprovado
239008,Reprovado
1229019,Reprovado
1640848,Reprovado
1156269,Reprovado
2244576,Ativo
3579546,Reprovado
777823,Ativo
2277250,Bloqueado
3929188,Reprovado
1100135,Reprovado
1915740,Ativo
1756817,Reprovado
2325214,Ativo
4137891,Reprovado
1270868,Reprovado
1312198,Reprovado
2211787,Ativo
3635583,Reprovado
2448150,Ativo
2544950,Ativo
1325074,Ativo
1938235,Ativo
2334120,Ativo
2485235,Bloqueado
2597104,Reprovado
1110596,Reprovado
1154070,Ativo
2325931,Ativo
1593919,Reprovado
1503639,Reprovado
1324338,Ativo
653357,Reprovado
1709408,Ativo
2383534,Reprovado
2960722,Ativo
1131502,Reprovado
942857,Ativo
2632958,Ativo
89563,Reprovado
3393669,Reprovado
3237813,Ativo
304859,Ativo
1498432,Ativo
2763563,Ativo
3786049,Ativo
1349123,Ativo
1819840,Reprovado
1561764,Reprovado
2713710,Ativo
2439161,Ativo
684667,Ativo
2314399,Ativo
1935355,Reprovado
1771498,Ativo
3052073,Ativo
4305066,Reprovado
3865543,Reprovado
1986263,Ativo
2631599,Ativo
4000186,Reprovado
1108853,Reprovado
975964,Reprovado
4055070,Reprovado
573970,Ativo
2188254,Reprovado
3101262,Ativo
290092,Ativo
132385,Ativo
1603484,Reprovado
1877908,Ativo
876823,Ativo
974791,Ativo
1128773,Reprovado
1715815,Reprovado
1651182,Reprovado
2867779,Ativo
443904,Reprovado
694385,Reprovado
1530641,Reprovado
1068124,Ativo
838492,Ativo
2789065,Ativo
2065992,Ativo
3259142,Bloqueado
3748953,Reprovado
1409517,Ativo
1524215,Bloqueado
3591364,Reprovado
813442,Bloqueado
2436321,Aprovado
780194,Reprovado
1742129,Ativo
1487372,Ativo
1490967,Reprovado
1738786,Reprovado
1954818,Ativo
1298571,Reprovado
1343435,Ativo
1331512,Ativo
1990216,Ativo
2575620,Ativo
412853,Ativo
2381949,Ativo
2606899,Ativo
2363238,Ativo
2280142,Ativo
2604627,Ativo
3673562,Ativo
620530,Ativo
2939252,Ativo
3100628,Ativo
1476776,Ativo
3523203,Reprovado
1635810,Ativo
265581,Ativo
2571812,Ativo
2088018,Ativo
1944286,Reprovado
3766242,Reprovado
626763,Reprovado
1428338,Reprovado
3148720,Reprovado
1431102,Bloqueado
299080,Ativo
909339,Reprovado
1687454,Ativo
3516564,Ativo
3686217,Reprovado
803426,Reprovado
1153015,Ativo
2415873,Ativo
2221278,Reprovado
1568696,Ativo
2291533,Ativo
1972561,Ativo
3466621,Ativo
2791546,Ativo
1107298,Ativo
2003643,Ativo
2488673,Ativo
2888880,Ativo
1017693,Bloqueado
1562770,Reprovado
1019288,Ativo
2495555,Reprovado
1793537,Ativo
4420906,Reprovado
1437260,Reprovado
1890040,Ativo
2161220,Ativo
2122574,Reprovado
2812368,Ativo
1352695,Ativo
1479473,Ativo
954017,Bloqueado
2745561,Bloqueado
576002,Reprovado
1631026,Reprovado
2695280,Ativo
2027445,Ativo
4430891,Reprovado
1223835,Reprovado
1037365,Ativo
779132,Ativo
2003009,Ativo
2352536,Reprovado
3979625,Ativo
386854,Ativo
4120909,Reprovado
4098052,Reprovado
3241939,Ativo
1283010,Ativo
278594,Ativo
1763160,Ativo
1806712,Ativo
3430724,Reprovado
94645,Ativo
38461,Ativo
3960269,Reprovado
756302,Ativo
1797388,Ativo
2055590,Reprovado
1613409,Ativo
1580126,Ativo
4334357,Reprovado
1514363,Reprovado
1472732,Ativo
4280111,Reprovado
3511001,Reprovado
2521598,Reprovado
890530,Reprovado
1895458,Ativo
1043484,Reprovado
1839361,Ativo
805596,Reprovado
3827577,Ativo
1577771,Reprovado
2389069,Ativo
4396865,Reprovado
4395963,Reprovado
1980663,Bloqueado
3174590,Reprovado
1334829,Bloqueado
1735084,Ativo
1881880,Reprovado
2474537,Ativo
1951169,Ativo
4169241,Reprovado
1064572,Reprovado
1487432,Reprovado
2662320,Reprovado
2415975,Ativo
2787168,Ativo
1723244,Reprovado
3058772,Reprovado
1959564,Ativo
1799686,Reprovado
565240,Reprovado
1347180,Reprovado
2753206,Ativo
2935508,Ativo
3915075,Reprovado
4076394,Reprovado
1051367,Ativo
2866984,Ativo
3219652,Ativo
2350586,Bloqueado
1347111,Ativo
2550711,Ativo
2221133,Reprovado
442895,Reprovado
898092,Ativo
578507,Ativo
2514014,Reprovado
2536473,Ativo
2818395,Bloqueado
2410823,Reprovado
3764948,Ativo
1760069,Reprovado
234295,Ativo
255121,Ativo
143649,Ativo
3608537,Reprovado
2787318,Bloqueado
595745,Reprovado
1762652,Reprovado
2346558,Ativo
2684954,Ativo
4135279,Reprovado
1049143,Bloqueado
64831,Ativo
53810,Ativo
1169198,Ativo
3519257,Reprovado
2873019,Reprovado
3829341,Reprovado
2632442,Ativo
3278848,Ativo
3638425,Ativo
491499,Ativo
1585134,Reprovado
1002610,Ativo
2270035,Reprovado
2622400,Bloqueado
1442584,Ativo
1354091,Reprovado
1816599,Ativo
2221048,Ativo
1547736,Ativo
1742421,Reprovado
920871,Reprovado
1581090,Reprovado
1748084,Ativo
1875677,Bloqueado
1408614,Reprovado
1363959,Ativo
1545592,Reprovado
1788456,Reprovado
3117389,Reprovado
2475887,Bloqueado
57739,Reprovado
1318235,Ativo
359039,Ativo
2481213,Reprovado
3042164,Ativo
2230057,Reprovado
693758,Reprovado
1195398,Reprovado
2933428,Reprovado
2802804,Reprovado
1833318,Ativo
3844975,Bloqueado
913451,Reprovado
1017671,Reprovado
1981624,Ativo
1792174,Ativo
411775,Reprovado
3382132,Ativo
3444094,Reprovado
419605,Ativo
998726,Reprovado
896437,Reprovado
1656600,Ativo
1705230,Reprovado
4351337,Reprovado
461928,Ativo
1973202,Ativo
1797941,Reprovado
2144874,Ativo
2953615,Ativo
3345264,Ativo
1622427,Reprovado
1660040,Reprovado
2183805,Ativo
1404312,Ativo
4369691,Reprovado
3776719,Bloqueado
248635,Ativo
11662,Ativo
1260342,Reprovado
707830,Reprovado
924722,Reprovado
1608872,Ativo
1138641,Ativo
1927067,Ativo
2108925,Reprovado
1709582,Ativo
1893276,Reprovado
2596170,Reprovado
2524367,Reprovado
1096993,Ativo
1525938,Reprovado
230251,Ativo
2236992,Ativo
1114007,Ativo
1180526,Reprovado
1778328,Reprovado
1767740,Ativo
1412523,Ativo
959560,Ativo
560366,Ativo
1944590,Ativo
1738926,Ativo
2295312,Reprovado
2304372,Reprovado
3443289,Ativo
137597,Ativo
1764124,Reprovado
1801868,Ativo
2041981,Ativo
10786,Reprovado
1766370,Ativo
3597171,Reprovado
2938842,Reprovado
209521,Reprovado
1098432,Reprovado
1696008,Ativo
2768484,Ativo
4377920,Reprovado
238946,Reprovado
1504246,Reprovado
2144404,Ativo
3204606,Reprovado
2307907,Reprovado
3936035,Reprovado
711472,Reprovado
2619706,Ativo
1968684,Reprovado
2461999,Ativo
3509463,Reprovado
4409840,Reprovado
4123454,Reprovado
958850,Reprovado
654316,Reprovado
3253844,Ativo
3486559,Bloqueado
1032315,Ativo
437185,Ativo
3720243,Reprovado
3348189,Reprovado
1927010,Ativo
2036971,Ativo
3389316,Ativo
1672178,Ativo
696289,Reprovado
1296199,Reprovado
929067,Ativo
1770839,Ativo
3380579,Reprovado
1325415,Reprovado
2670148,Ativo
2923193,Reprovado
1385788,Reprovado
3246985,Ativo
1722157,Bloqueado
2371453,Ativo
2615662,Ativo
1619668,Ativo
760331,Reprovado
1307937,Ativo
3055294,Reprovado
47483,Ativo
1181851,Reprovado
3481130,Reprovado
2270650,Ativo
2726025,Ativo
1338530,Ativo
1144092,Reprovado
1805233,Ativo
2256980,Ativo
1752664,Ativo
2676964,Ativo
2790233,Ativo
2768916,Ativo
1410849,Reprovado
232500,Ativo
317026,Reprovado
962827,Ativo
2181908,Ativo
1616845,Reprovado
2525210,Reprovado
2634073,Ativo
1524098,Reprovado
465463,Ativo
1933185,Ativo
294838,Ativo
3626259,Ativo
1615070,Bloqueado
14587,Reprovado
1571887,Reprovado
310438,Reprovado
1072828,Reprovado
945148,Reprovado
2021659,Ativo
3407491,Ativo
1230502,Ativo
1169661,Ativo
846007,Ativo
1862358,Reprovado
3440833,Bloqueado
285436,Reprovado
1270972,Reprovado
605211,Ativo
1499595,Ativo
2494864,Ativo
1432773,Reprovado
2560931,Reprovado
2760687,Ativo
2070995,Ativo
3548211,Ativo
3779652,Ativo
1377889,Reprovado
2103951,Ativo
2841448,Ativo
3009242,Ativo
2808120,Reprovado
1660546,Ativo
1614411,Ativo
839558,Reprovado
677503,Reprovado
2796553,Ativo
2009409,Bloqueado
519052,Ativo
2674452,Reprovado
2572263,Reprovado
1392044,Ativo
1633697,Ativo
2152996,Ativo
2628064,Ativo
1886498,Ativo
1724177,Ativo
3837903,Ativo
3849808,Reprovado
2864104,Reprovado
2986889,Bloqueado
764709,Reprovado
2763002,Ativo
3564323,Ativo
3384532,Reprovado
859182,Ativo
790898,Ativo
1693713,Bloqueado
3284489,Ativo
2789497,Ativo
1052706,Reprovado
1514071,Ativo
1679692,Reprovado
1703451,Reprovado
3847961,Reprovado
2888170,Reprovado
1667051,Reprovado
2112484,Ativo
1575105,Ativo
3094467,Ativo
3895496,Reprovado
1809982,Reprovado
2672045,Ativo
3574794,Ativo
1085932,Reprovado
2106409,Bloqueado
2732223,Bloqueado
748965,Reprovado
2129217,Reprovado
3688323,Reprovado
36647,Reprovado
1444037,Reprovado
1723612,Reprovado
1620195,Ativo
2109578,Ativo
4022839,Reprovado
3458447,Bloqueado
498594,Ativo
987693,Ativo
770706,Ativo
3878352,Reprovado
3598313,Ativo
2761898,Ativo
1514807,Ativo
1896358,Ativo
1819467,Reprovado
1722667,Reprovado
1242060,Reprovado
1678251,Ativo
2914073,Ativo
2799262,Reprovado
594760,Ativo
1632897,Ativo
748331,Reprovado
2128360,Ativo
1993426,Ativo
2039937,Reprovado
3217565,Reprovado
3815141,Ativo
638380,Ativo
1239192,Ativo
2378148,Ativo
1741400,Ativo
944210,Reprovado
818389,Reprovado
1686248,Ativo
2159646,Ativo
1712382,Reprovado
1148936,Reprovado
